127.0.0.1 - - [10/Aug/2021:19:03:43 +0530] "GET / HTTP/1.1" 404 748
0:0:0:0:0:0:0:1 - - [10/Aug/2021:19:11:32 +0530] "GET /Shopping_cart_Project/admin/addNewProduct.jsp HTTP/1.1" 200 2275
0:0:0:0:0:0:0:1 - - [10/Aug/2021:19:11:34 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp HTTP/1.1" 200 3016
0:0:0:0:0:0:0:1 - - [10/Aug/2021:19:11:37 +0530] "GET /Shopping_cart_Project/admin/editProduct.jsp?id=1 HTTP/1.1" 200 2287
0:0:0:0:0:0:0:1 - - [10/Aug/2021:20:53:49 +0530] "GET /Shopping_cart_Project/Table/Create_tables.jsp HTTP/1.1" 200 26
0:0:0:0:0:0:0:1 - - [10/Aug/2021:20:59:21 +0530] "GET /Shopping_cart_Project/admin/editProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:20:59:21 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=wrong HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:00:38 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=wrong HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:00:39 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=wrong HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:00:55 +0530] "GET /Shopping_cart_Project/admin/editProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:00:55 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=wrong HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:01:17 +0530] "GET /Shopping_cart_Project/admin/editProduct.jsp?id=1 HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:01:54 +0530] "GET /Shopping_cart_Project/admin/editProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:01:54 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=wrong HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:02:09 +0530] "GET /Shopping_cart_Project/admin/editProduct.jsp HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:02:13 +0530] "GET /Shopping_cart_Project/admin/editProduct.jsp HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:02:47 +0530] "GET /Shopping_cart_Project/login.jsp HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:02:50 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:02:50 +0530] "GET /Shopping_cart_Project/admin/adminHome.jsp HTTP/1.1" 200 1448
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:02:55 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp HTTP/1.1" 200 3016
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:02:57 +0530] "GET /Shopping_cart_Project/admin/editProduct.jsp?id=2 HTTP/1.1" 200 2338
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:03:10 +0530] "POST /Shopping_cart_Project/admin/editProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:03:10 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=done HTTP/1.1" 200 3072
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:03:30 +0530] "GET /Shopping_cart_Project/admin/editProduct.jsp?id=1 HTTP/1.1" 200 2332
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:03:47 +0530] "POST /Shopping_cart_Project/admin/editProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:21:03:47 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=done HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:24:43 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=done HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:25:04 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp?msg=done HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:25:07 +0530] "GET /Shopping_cart_Project/admin/editProduct.jsp?id=1 HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:25:12 +0530] "GET /Shopping_cart_Project/admin/editProduct.jsp?id=2 HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:25:25 +0530] "GET /Shopping_cart_Project/login.jsp HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:25:28 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:25:28 +0530] "GET /Shopping_cart_Project/admin/adminHome.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:25:33 +0530] "GET /Shopping_cart_Project/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:25:33 +0530] "GET /Shopping_cart_Project/login.jsp HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:28:04 +0530] "GET /Shopping_cart_Project/login.jsp HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:28:08 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:28:09 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 2497
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:30:21 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:30:21 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 500 3542
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:30:26 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 500 3542
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:30:56 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:30:56 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 2522
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:36:55 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:36:55 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 2343
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:44:26 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 2907
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:46:15 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 2979
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:50:21 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 3127
0:0:0:0:0:0:0:1 - - [10/Aug/2021:22:50:34 +0530] "POST /Shopping_cart_Project/searchHome.jsp HTTP/1.1" 200 1211
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:04:41 +0530] "POST /Shopping_cart_Project/searchHome.jsp HTTP/1.1" 200 2568
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:04:50 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 3127
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:04:55 +0530] "POST /Shopping_cart_Project/searchHome.jsp HTTP/1.1" 200 2348
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:05:00 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 3127
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:05:10 +0530] "POST /Shopping_cart_Project/searchHome.jsp HTTP/1.1" 200 2573
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:05:29 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 3127
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:05:39 +0530] "GET /Shopping_cart_Project/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:05:39 +0530] "GET /Shopping_cart_Project/login.jsp HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:05:43 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:05:43 +0530] "GET /Shopping_cart_Project/admin/adminHome.jsp HTTP/1.1" 200 1461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:05:47 +0530] "GET /Shopping_cart_Project/admin/addNewProduct.jsp HTTP/1.1" 200 2288
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:06:20 +0530] "POST /Shopping_cart_Project/admin/addNewProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:06:20 +0530] "GET /Shopping_cart_Project/admin/addNewProduct.jsp?msg=done HTTP/1.1" 200 2342
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:06:25 +0530] "GET /Shopping_cart_Project/admin/allProductEditProduct.jsp HTTP/1.1" 200 3334
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:06:37 +0530] "GET /Shopping_cart_Project/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:06:37 +0530] "GET /Shopping_cart_Project/login.jsp HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:06:46 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:06:46 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 3409
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:06:54 +0530] "POST /Shopping_cart_Project/searchHome.jsp HTTP/1.1" 200 2568
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:07:14 +0530] "POST /Shopping_cart_Project/searchHome.jsp HTTP/1.1" 200 2857
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:31:55 +0530] "POST /Shopping_cart_Project/searchHome.jsp HTTP/1.1" 200 2857
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:32:01 +0530] "GET /Shopping_cart_Project/addToCartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:32:01 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:32:40 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:32:44 +0530] "GET /Shopping_cart_Project/addToCartAction.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:32:44 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:33:29 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:33:31 +0530] "GET /Shopping_cart_Project/addToCartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:33:31 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:34:11 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:34:15 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:34:16 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:34:18 +0530] "GET /Shopping_cart_Project/addToCartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:34:18 +0530] "GET /Shopping_cart_Project/home.jsp?msg=invalid HTTP/1.1" 200 3461
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:11 +0530] "GET /Shopping_cart_Project/login.jsp HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:16 +0530] "POST /Shopping_cart_Project/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:16 +0530] "GET /Shopping_cart_Project/home.jsp HTTP/1.1" 200 3409
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:22 +0530] "GET /Shopping_cart_Project/addToCartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:22 +0530] "GET /Shopping_cart_Project/home.jsp?msg=added HTTP/1.1" 200 3465
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:27 +0530] "GET /Shopping_cart_Project/addToCartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:27 +0530] "GET /Shopping_cart_Project/home.jsp?msg=exist HTTP/1.1" 200 3497
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:30 +0530] "GET /Shopping_cart_Project/addToCartAction.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:30 +0530] "GET /Shopping_cart_Project/home.jsp?msg=added HTTP/1.1" 200 3465
0:0:0:0:0:0:0:1 - - [10/Aug/2021:23:35:33 +0530] "GET /Shopping_cart_Project/home.jsp?msg=added HTTP/1.1" 200 3465
